event_time,event_type,product_id,category_id,category_code,user_id
2026-01-01 11:57:44 UTC,view,5131,30001,electronics.device_1,20037
2026-01-01 11:57:47 UTC,view,1012,30002,electronics.device_2,20170
2026-01-01 11:57:48 UTC,view,1019,30009,electronics.device_9,20092
2026-01-01 11:57:53 UTC,view,5085,30005,electronics.device_5,20421
2026-01-01 11:57:57 UTC,view,1007,30007,electronics.device_7,20231
2026-01-01 11:58:04 UTC,view,5021,30001,electronics.device_1,20200
2026-01-01 11:58:06 UTC,view,5073,30003,electronics.device_3,20369
2026-01-01 11:58:16 UTC,view,1007,30007,electronics.device_7,20300
2026-01-01 11:58:17 UTC,view,5158,30008,electronics.device_8,20184
2026-01-01 11:58:26 UTC,view,1004,30004,electronics.device_4,20352
2026-01-01 11:58:31 UTC,view,5110,30000,electronics.device_0,20392
2026-01-01 11:58:39 UTC,view,1020,30000,electronics.device_0,20339
2026-01-01 11:58:40 UTC,view,5042,30002,electronics.device_2,20113
2026-01-01 11:58:43 UTC,view,5182,30002,electronics.device_2,20409
2026-01-01 11:58:52 UTC,purchase,1001,30001,electronics.device_1,20074
2026-01-01 11:58:57 UTC,cart,5146,30006,electronics.device_6,20495
2026-01-01 11:59:03 UTC,view,1005,30005,electronics.device_5,20285
2026-01-01 11:59:06 UTC,view,1013,30003,electronics.device_3,20294
2026-01-01 11:59:16 UTC,view,5001,30001,electronics.device_1,20485
2026-01-01 11:59:18 UTC,view,1006,30006,electronics.device_6,20380
2026-01-01 11:59:24 UTC,view,1008,30008,electronics.device_8,20331
2026-01-01 11:59:33 UTC,view,1022,30002,electronics.device_2,20114
2026-01-01 11:59:43 UTC,view,1004,30004,electronics.device_4,20093
2026-01-01 11:59:53 UTC,cart,1002,30002,electronics.device_2,20478
2026-01-01 12:00:02 UTC,view,5036,30006,electronics.device_6,20038
2026-01-01 12:00:07 UTC,view,5143,30003,electronics.device_3,20051
2026-01-01 12:00:11 UTC,view,5171,30001,electronics.device_1,20488
2026-01-01 12:00:17 UTC,view,1007,30007,electronics.device_7,20336
2026-01-01 12:00:21 UTC,view,1001,30001,electronics.device_1,20036
2026-01-01 12:00:25 UTC,view,1012,30002,electronics.device_2,20169
2026-01-01 12:00:35 UTC,view,5137,30007,electronics.device_7,20300
2026-01-01 12:00:38 UTC,view,5089,30009,electronics.device_9,20414
2026-01-01 12:00:44 UTC,view,5019,30009,electronics.device_9,20161
2026-01-01 12:00:48 UTC,view,1013,30003,electronics.device_3,20329
2026-01-01 12:00:55 UTC,view,1016,30006,electronics.device_6,20069
2026-01-01 12:01:01 UTC,view,5045,30005,electronics.device_5,20184
2026-01-01 12:01:06 UTC,view,5049,30009,electronics.device_9,20090
2026-01-01 12:01:16 UTC,view,1016,30006,electronics.device_6,20440
2026-01-01 12:01:19 UTC,view,5075,30005,electronics.device_5,20376
2026-01-01 12:01:21 UTC,view,5172,30002,electronics.device_2,20010
2026-01-01 12:01:30 UTC,view,5123,30003,electronics.device_3,20298
2026-01-01 12:01:40 UTC,view,5007,30007,electronics.device_7,20109
2026-01-01 12:01:41 UTC,view,5082,30002,electronics.device_2,20458
2026-01-01 12:01:50 UTC,view,5041,30001,electronics.device_1,20077
2026-01-01 12:01:56 UTC,view,5000,30000,electronics.device_0,20396
2026-01-01 12:02:06 UTC,cart,5175,30005,electronics.device_5,20069
2026-01-01 12:02:14 UTC,view,5056,30006,electronics.device_6,20204
2026-01-01 12:02:20 UTC,view,5057,30007,electronics.device_7,20123
2026-01-01 12:02:30 UTC,view,5150,30000,electronics.device_0,20264
2026-01-01 12:02:33 UTC,view,5028,30008,electronics.device_8,20290
2026-01-01 12:02:43 UTC,cart,5137,30007,electronics.device_7,20075
2026-01-01 12:02:51 UTC,view,1008,30008,electronics.device_8,20390
2026-01-01 12:02:59 UTC,view,1018,30008,electronics.device_8,20190
2026-01-01 12:03:03 UTC,view,1021,30001,electronics.device_1,20266
2026-01-01 12:03:09 UTC,view,1023,30003,electronics.device_3,20233
2026-01-01 12:03:10 UTC,purchase,1020,30000,electronics.device_0,20166
2026-01-01 12:03:12 UTC,purchase,5160,30000,electronics.device_0,20325
2026-01-01 12:03:17 UTC,view,5179,30009,electronics.device_9,20279
2026-01-01 12:03:27 UTC,view,1014,30004,electronics.device_4,20194
2026-01-01 12:03:33 UTC,view,5100,30000,electronics.device_0,20428
2026-01-01 12:03:35 UTC,view,5064,30004,electronics.device_4,20499
2026-01-01 12:03:39 UTC,view,5064,30004,electronics.device_4,20419
2026-01-01 12:03:45 UTC,view,5049,30009,electronics.device_9,20455
2026-01-01 12:03:55 UTC,view,1003,30003,electronics.device_3,20072
2026-01-01 12:04:03 UTC,view,1009,30009,electronics.device_9,20264
2026-01-01 12:04:08 UTC,view,1008,30008,electronics.device_8,20081
2026-01-01 12:04:14 UTC,view,5108,30008,electronics.device_8,20061
2026-01-01 12:04:18 UTC,view,5012,30002,electronics.device_2,20369
2026-01-01 12:04:20 UTC,view,5046,30006,electronics.device_6,20246
2026-01-01 12:04:24 UTC,view,5102,30002,electronics.device_2,20427
2026-01-01 12:04:31 UTC,view,1011,30001,electronics.device_1,20066
2026-01-01 12:04:41 UTC,view,5103,30003,electronics.device_3,20323
2026-01-01 12:04:50 UTC,cart,1020,30000,electronics.device_0,20076
2026-01-01 12:04:51 UTC,view,1010,30000,electronics.device_0,20093
2026-01-01 12:05:00 UTC,view,5007,30007,electronics.device_7,20289
2026-01-01 12:05:01 UTC,view,5168,30008,electronics.device_8,20421
2026-01-01 12:05:06 UTC,view,1018,30008,electronics.device_8,20311
2026-01-01 12:05:14 UTC,view,5046,30006,electronics.device_6,20426
2026-01-01 12:05:21 UTC,view,5107,30007,electronics.device_7,20299
2026-01-01 12:05:24 UTC,view,5119,30009,electronics.device_9,20136
2026-01-01 12:05:27 UTC,view,5170,30000,electronics.device_0,20473
2026-01-01 12:05:35 UTC,view,5105,30005,electronics.device_5,20118
2026-01-01 12:05:42 UTC,view,1022,30002,electronics.device_2,20009
2026-01-01 12:05:46 UTC,cart,5067,30007,electronics.device_7,20259
2026-01-01 12:05:53 UTC,view,1001,30001,electronics.device_1,20091
2026-01-01 12:06:01 UTC,view,5114,30004,electronics.device_4,20450
2026-01-01 12:06:10 UTC,view,5057,30007,electronics.device_7,20048
2026-01-01 12:06:18 UTC,view,5137,30007,electronics.device_7,20309
2026-01-01 12:06:27 UTC,cart,1000,30000,electronics.device_0,20397
2026-01-01 12:06:34 UTC,view,5067,30007,electronics.device_7,20448
2026-01-01 12:06:35 UTC,view,5157,30007,electronics.device_7,20118
2026-01-01 12:06:43 UTC,view,5193,30003,electronics.device_3,20302
2026-01-01 12:06:53 UTC,view,1000,30000,electronics.device_0,20131
2026-01-01 12:07:01 UTC,view,5192,30002,electronics.device_2,20440
2026-01-01 12:07:03 UTC,view,1020,30000,electronics.device_0,20279
2026-01-01 12:07:10 UTC,view,1006,30006,electronics.device_6,20364
2026-01-01 12:07:11 UTC,view,5095,30005,electronics.device_5,20267
2026-01-01 12:07:12 UTC,view,1017,30007,electronics.device_7,20353
2026-01-01 12:07:18 UTC,view,5009,30009,electronics.device_9,20080
2026-01-01 12:07:25 UTC,view,5133,30003,electronics.device_3,20134
2026-01-01 12:07:34 UTC,view,5016,30006,electronics.device_6,20314
2026-01-01 12:07:39 UTC,view,5148,30008,electronics.device_8,20105
2026-01-01 12:07:46 UTC,view,5082,30002,electronics.device_2,20248
2026-01-01 12:07:49 UTC,view,1014,30004,electronics.device_4,20248
2026-01-01 12:07:54 UTC,view,1007,30007,electronics.device_7,20397
2026-01-01 12:08:01 UTC,view,5176,30006,electronics.device_6,20443
2026-01-01 12:08:03 UTC,view,5182,30002,electronics.device_2,20401
2026-01-01 12:08:06 UTC,view,1001,30001,electronics.device_1,20206
2026-01-01 12:08:12 UTC,view,5081,30001,electronics.device_1,20351
2026-01-01 12:08:13 UTC,view,1007,30007,electronics.device_7,20326
2026-01-01 12:08:14 UTC,view,1021,30001,electronics.device_1,20242
2026-01-01 12:08:24 UTC,view,5022,30002,electronics.device_2,20135
2026-01-01 12:08:28 UTC,view,1014,30004,electronics.device_4,20020
2026-01-01 12:08:35 UTC,view,5005,30005,electronics.device_5,20267
2026-01-01 12:08:40 UTC,purchase,5164,30004,electronics.device_4,20030
2026-01-01 12:08:43 UTC,view,5127,30007,electronics.device_7,20006
2026-01-01 12:08:47 UTC,cart,5136,30006,electronics.device_6,20266
2026-01-01 12:08:52 UTC,view,1024,30004,electronics.device_4,20307
2026-01-01 12:09:01 UTC,view,5064,30004,electronics.device_4,20315
2026-01-01 12:09:04 UTC,view,5145,30005,electronics.device_5,20123
2026-01-01 12:09:05 UTC,view,1005,30005,electronics.device_5,20142
2026-01-01 12:09:12 UTC,view,1005,30005,electronics.device_5,20208
2026-01-01 12:09:22 UTC,view,1002,30002,electronics.device_2,20378
2026-01-01 12:09:24 UTC,view,1021,30001,electronics.device_1,20372
2026-01-01 12:09:33 UTC,view,5098,30008,electronics.device_8,20494
2026-01-01 12:09:38 UTC,view,1015,30005,electronics.device_5,20100
2026-01-01 12:09:46 UTC,view,5006,30006,electronics.device_6,20134
2026-01-01 12:09:49 UTC,view,5008,30008,electronics.device_8,20287
2026-01-01 12:09:51 UTC,view,5057,30007,electronics.device_7,20485
2026-01-01 12:09:53 UTC,purchase,5062,30002,electronics.device_2,20449
2026-01-01 12:10:02 UTC,view,5094,30004,electronics.device_4,20227
2026-01-01 12:10:09 UTC,view,5088,30008,electronics.device_8,20125
2026-01-01 12:10:15 UTC,view,5197,30007,electronics.device_7,20236
2026-01-01 12:10:25 UTC,view,1014,30004,electronics.device_4,20133
2026-01-01 12:10:27 UTC,view,1020,30000,electronics.device_0,20113
2026-01-01 12:10:31 UTC,view,1011,30001,electronics.device_1,20181
2026-01-01 12:10:40 UTC,view,5074,30004,electronics.device_4,20427
2026-01-01 12:10:45 UTC,view,1002,30002,electronics.device_2,20205
2026-01-01 12:10:51 UTC,view,1013,30003,electronics.device_3,20092
2026-01-01 12:10:59 UTC,view,1010,30000,electronics.device_0,20458
2026-01-01 12:11:09 UTC,view,1012,30002,electronics.device_2,20383
2026-01-01 12:11:13 UTC,view,5055,30005,electronics.device_5,20121
2026-01-01 12:11:17 UTC,view,1010,30000,electronics.device_0,20104
2026-01-01 12:11:21 UTC,view,5116,30006,electronics.device_6,20399
2026-01-01 12:11:23 UTC,cart,1011,30001,electronics.device_1,20347
2026-01-01 12:11:31 UTC,view,5114,30004,electronics.device_4,20439
2026-01-01 12:11:40 UTC,view,1021,30001,electronics.device_1,20191
2026-01-01 12:11:50 UTC,view,1011,30001,electronics.device_1,20452
2026-01-01 12:12:00 UTC,view,1015,30005,electronics.device_5,20392
2026-01-01 12:12:09 UTC,view,1018,30008,electronics.device_8,20385
2026-01-01 12:12:19 UTC,view,1015,30005,electronics.device_5,20410
2026-01-01 12:12:26 UTC,cart,5044,30004,electronics.device_4,20017
2026-01-01 12:12:35 UTC,view,1002,30002,electronics.device_2,20352
2026-01-01 12:12:38 UTC,purchase,5034,30004,electronics.device_4,20358
2026-01-01 12:12:47 UTC,view,5035,30005,electronics.device_5,20005
2026-01-01 12:12:48 UTC,view,5145,30005,electronics.device_5,20298
2026-01-01 12:12:50 UTC,view,1016,30006,electronics.device_6,20442
2026-01-01 12:12:55 UTC,view,1020,30000,electronics.device_0,20122
2026-01-01 12:13:00 UTC,purchase,5041,30001,electronics.device_1,20176
2026-01-01 12:13:06 UTC,view,1019,30009,electronics.device_9,20108
2026-01-01 12:13:13 UTC,view,5158,30008,electronics.device_8,20187
2026-01-01 12:13:20 UTC,view,1018,30008,electronics.device_8,20293
2026-01-01 12:13:23 UTC,view,5094,30004,electronics.device_4,20417
2026-01-01 12:13:25 UTC,view,5169,30009,electronics.device_9,20121
2026-01-01 12:13:34 UTC,cart,5021,30001,electronics.device_1,20101
2026-01-01 12:13:37 UTC,view,5178,30008,electronics.device_8,20413
2026-01-01 12:13:38 UTC,view,1015,30005,electronics.device_5,20069
2026-01-01 12:13:47 UTC,view,5073,30003,electronics.device_3,20403
2026-01-01 12:13:55 UTC,view,1003,30003,electronics.device_3,20440
2026-01-01 12:14:05 UTC,view,1024,30004,electronics.device_4,20354
2026-01-01 12:14:08 UTC,view,1005,30005,electronics.device_5,20131
2026-01-01 12:14:16 UTC,view,5122,30002,electronics.device_2,20382
2026-01-01 12:14:22 UTC,view,1008,30008,electronics.device_8,20287
2026-01-01 12:14:31 UTC,view,1006,30006,electronics.device_6,20211
2026-01-01 12:14:33 UTC,cart,1004,30004,electronics.device_4,20494
2026-01-01 12:14:43 UTC,view,1001,30001,electronics.device_1,20333
2026-01-01 12:14:52 UTC,purchase,1014,30004,electronics.device_4,20146
2026-01-01 12:14:58 UTC,view,1016,30006,electronics.device_6,20250
2026-01-01 12:15:06 UTC,view,1015,30005,electronics.device_5,20147
2026-01-01 12:15:14 UTC,purchase,5123,30003,electronics.device_3,20445
2026-01-01 12:15:17 UTC,view,5127,30007,electronics.device_7,20173
2026-01-01 12:15:24 UTC,view,5123,30003,electronics.device_3,20208
2026-01-01 12:15:26 UTC,view,1015,30005,electronics.device_5,20117
2026-01-01 12:15:32 UTC,view,1012,30002,electronics.device_2,20364
2026-01-01 12:15:37 UTC,view,5109,30009,electronics.device_9,20139
2026-01-01 12:15:45 UTC,cart,5199,30009,electronics.device_9,20186
2026-01-01 12:15:55 UTC,purchase,5066,30006,electronics.device_6,20212
2026-01-01 12:15:58 UTC,cart,1019,30009,electronics.device_9,20065
2026-01-01 12:16:02 UTC,view,5138,30008,electronics.device_8,20381
2026-01-01 12:16:04 UTC,view,1007,30007,electronics.device_7,20053
2026-01-01 12:16:06 UTC,cart,1007,30007,electronics.device_7,20243
2026-01-01 12:16:15 UTC,view,1002,30002,electronics.device_2,20204
2026-01-01 12:16:24 UTC,purchase,5191,30001,electronics.device_1,20054
2026-01-01 12:16:29 UTC,view,5116,30006,electronics.device_6,20336
2026-01-01 12:16:36 UTC,view,1008,30008,electronics.device_8,20378
2026-01-01 12:16:41 UTC,view,5026,30006,electronics.device_6,20068
2026-01-01 12:16:50 UTC,view,1012,30002,electronics.device_2,20340
2026-01-01 12:16:56 UTC,cart,1016,30006,electronics.device_6,20240
2026-01-01 12:17:05 UTC,view,1014,30004,electronics.device_4,20070
2026-01-01 12:17:14 UTC,view,1015,30005,electronics.device_5,20234
2026-01-01 12:17:24 UTC,view,5022,30002,electronics.device_2,20328
2026-01-01 12:17:33 UTC,cart,1008,30008,electronics.device_8,20247
2026-01-01 12:17:42 UTC,view,1016,30006,electronics.device_6,20227
2026-01-01 12:17:47 UTC,view,1012,30002,electronics.device_2,20080
2026-01-01 12:17:52 UTC,view,1005,30005,electronics.device_5,20418
2026-01-01 12:17:55 UTC,view,1001,30001,electronics.device_1,20274
2026-01-01 12:17:56 UTC,cart,5152,30002,electronics.device_2,20485
2026-01-01 12:18:04 UTC,view,1003,30003,electronics.device_3,20221
2026-01-01 12:18:09 UTC,view,5105,30005,electronics.device_5,20004
2026-01-01 12:18:18 UTC,view,1016,30006,electronics.device_6,20452
2026-01-01 12:18:27 UTC,view,5023,30003,electronics.device_3,20084
2026-01-01 12:18:34 UTC,view,1018,30008,electronics.device_8,20041
2026-01-01 12:18:41 UTC,view,5120,30000,electronics.device_0,20392
2026-01-01 12:18:51 UTC,view,5155,30005,electronics.device_5,20146
2026-01-01 12:19:00 UTC,view,1012,30002,electronics.device_2,20437
2026-01-01 12:19:02 UTC,view,1018,30008,electronics.device_8,20057
2026-01-01 12:19:10 UTC,view,5116,30006,electronics.device_6,20359
2026-01-01 12:19:20 UTC,view,5051,30001,electronics.device_1,20010
2026-01-01 12:19:23 UTC,purchase,1000,30000,electronics.device_0,20012
2026-01-01 12:19:26 UTC,view,1002,30002,electronics.device_2,20065
2026-01-01 12:19:34 UTC,view,5172,30002,electronics.device_2,20047
2026-01-01 12:19:37 UTC,view,1007,30007,electronics.device_7,20176
2026-01-01 12:19:44 UTC,view,1009,30009,electronics.device_9,20256
2026-01-01 12:19:50 UTC,view,5037,30007,electronics.device_7,20017
2026-01-01 12:19:56 UTC,view,1016,30006,electronics.device_6,20488
2026-01-01 12:19:59 UTC,view,1003,30003,electronics.device_3,20201
2026-01-01 12:20:01 UTC,view,5078,30008,electronics.device_8,20099
2026-01-01 12:20:06 UTC,view,1020,30000,electronics.device_0,20063
2026-01-01 12:20:10 UTC,view,1022,30002,electronics.device_2,20227
2026-01-01 12:20:14 UTC,purchase,5177,30007,electronics.device_7,20102
2026-01-01 12:20:22 UTC,view,5176,30006,electronics.device_6,20267
2026-01-01 12:20:26 UTC,view,5042,30002,electronics.device_2,20493
2026-01-01 12:20:31 UTC,view,1015,30005,electronics.device_5,20373
2026-01-01 12:20:32 UTC,cart,5181,30001,electronics.device_1,20267
2026-01-01 12:20:34 UTC,view,1004,30004,electronics.device_4,20153
2026-01-01 12:20:38 UTC,cart,1009,30009,electronics.device_9,20443
2026-01-01 12:20:42 UTC,view,1007,30007,electronics.device_7,20223
2026-01-01 12:20:48 UTC,view,1007,30007,electronics.device_7,20142
2026-01-01 12:20:58 UTC,view,1011,30001,electronics.device_1,20125
2026-01-01 12:20:59 UTC,view,1021,30001,electronics.device_1,20354
2026-01-01 12:21:07 UTC,view,5152,30002,electronics.device_2,20191
2026-01-01 12:21:09 UTC,view,1002,30002,electronics.device_2,20047
2026-01-01 12:21:19 UTC,cart,1023,30003,electronics.device_3,20389
2026-01-01 12:21:20 UTC,view,1005,30005,electronics.device_5,20079
2026-01-01 12:21:29 UTC,view,1004,30004,electronics.device_4,20120
2026-01-01 12:21:35 UTC,view,5085,30005,electronics.device_5,20388
2026-01-01 12:21:41 UTC,view,5024,30004,electronics.device_4,20011
2026-01-01 12:21:48 UTC,view,1008,30008,electronics.device_8,20129
2026-01-01 12:21:49 UTC,view,5048,30008,electronics.device_8,20287
2026-01-01 12:21:54 UTC,view,5077,30007,electronics.device_7,20098
2026-01-01 12:22:04 UTC,view,1020,30000,electronics.device_0,20166
2026-01-01 12:22:12 UTC,cart,1015,30005,electronics.device_5,20307
2026-01-01 12:22:21 UTC,view,1007,30007,electronics.device_7,20080
2026-01-01 12:22:29 UTC,view,1001,30001,electronics.device_1,20278
2026-01-01 12:22:35 UTC,view,5032,30002,electronics.device_2,20327
2026-01-01 12:22:44 UTC,view,1019,30009,electronics.device_9,20453
2026-01-01 12:22:45 UTC,cart,5117,30007,electronics.device_7,20398
2026-01-01 12:22:55 UTC,view,1022,30002,electronics.device_2,20033
2026-01-01 12:23:04 UTC,view,1023,30003,electronics.device_3,20350
2026-01-01 12:23:12 UTC,view,5192,30002,electronics.device_2,20314
2026-01-01 12:23:17 UTC,view,1015,30005,electronics.device_5,20165
2026-01-01 12:23:19 UTC,view,1024,30004,electronics.device_4,20035
2026-01-01 12:23:20 UTC,view,1016,30006,electronics.device_6,20017
2026-01-01 12:23:24 UTC,view,1004,30004,electronics.device_4,20051
2026-01-01 12:23:25 UTC,view,5092,30002,electronics.device_2,20199
2026-01-01 12:23:33 UTC,view,5069,30009,electronics.device_9,20303
2026-01-01 12:23:38 UTC,view,1000,30000,electronics.device_0,20311
2026-01-01 12:23:40 UTC,cart,1006,30006,electronics.device_6,20107
2026-01-01 12:23:48 UTC,view,1015,30005,electronics.device_5,20328
2026-01-01 12:23:49 UTC,view,1009,30009,electronics.device_9,20481
2026-01-01 12:23:56 UTC,view,1013,30003,electronics.device_3,20030
2026-01-01 12:24:06 UTC,view,1011,30001,electronics.device_1,20376
2026-01-01 12:24:08 UTC,view,1005,30005,electronics.device_5,20111
2026-01-01 12:24:17 UTC,view,1024,30004,electronics.device_4,20119
2026-01-01 12:24:26 UTC,view,1022,30002,electronics.device_2,20270
2026-01-01 12:24:30 UTC,view,5091,30001,electronics.device_1,20092
2026-01-01 12:24:39 UTC,view,5183,30003,electronics.device_3,20383
2026-01-01 12:24:41 UTC,view,5192,30002,electronics.device_2,20184
2026-01-01 12:24:49 UTC,view,5159,30009,electronics.device_9,20453
2026-01-01 12:24:51 UTC,view,1010,30000,electronics.device_0,20282
2026-01-01 12:24:58 UTC,view,5058,30008,electronics.device_8,20081
2026-01-01 12:25:07 UTC,view,5107,30007,electronics.device_7,20181
2026-01-01 12:25:13 UTC,purchase,5081,30001,electronics.device_1,20167
2026-01-01 12:25:19 UTC,view,5011,30001,electronics.device_1,20221
2026-01-01 12:25:25 UTC,view,5111,30001,electronics.device_1,20280
2026-01-01 12:25:29 UTC,view,1017,30007,electronics.device_7,20475
2026-01-01 12:25:34 UTC,purchase,1009,30009,electronics.device_9,20230
2026-01-01 12:25:41 UTC,view,1000,30000,electronics.device_0,20146
2026-01-01 12:25:51 UTC,view,1008,30008,electronics.device_8,20456
2026-01-01 12:25:56 UTC,view,1003,30003,electronics.device_3,20114
2026-01-01 12:26:00 UTC,view,1011,30001,electronics.device_1,20421
2026-01-01 12:26:05 UTC,view,5083,30003,electronics.device_3,20293
2026-01-01 12:26:15 UTC,view,1004,30004,electronics.device_4,20236
2026-01-01 12:26:21 UTC,view,1004,30004,electronics.device_4,20188
2026-01-01 12:26:31 UTC,view,1002,30002,electronics.device_2,20416
2026-01-01 12:26:36 UTC,view,1022,30002,electronics.device_2,20292
2026-01-01 12:26:40 UTC,view,5175,30005,electronics.device_5,20167
2026-01-01 12:26:48 UTC,view,1013,30003,electronics.device_3,20461
2026-01-01 12:26:58 UTC,view,1023,30003,electronics.device_3,20154
2026-01-01 12:26:59 UTC,view,5174,30004,electronics.device_4,20196
2026-01-01 12:27:01 UTC,view,5199,30009,electronics.device_9,20395
2026-01-01 12:27:07 UTC,cart,1003,30003,electronics.device_3,20223
2026-01-01 12:27:14 UTC,cart,1011,30001,electronics.device_1,20117
2026-01-01 12:27:24 UTC,view,1005,30005,electronics.device_5,20324
2026-01-01 12:27:31 UTC,view,1002,30002,electronics.device_2,20022
2026-01-01 12:27:37 UTC,view,5076,30006,electronics.device_6,20168
2026-01-01 12:27:46 UTC,view,5157,30007,electronics.device_7,20026
2026-01-01 12:27:53 UTC,view,5028,30008,electronics.device_8,20295
2026-01-01 12:28:02 UTC,view,1021,30001,electronics.device_1,20149
2026-01-01 12:28:09 UTC,view,1000,30000,electronics.device_0,20043
2026-01-01 12:28:17 UTC,view,5092,30002,electronics.device_2,20281
2026-01-01 12:28:24 UTC,view,1009,30009,electronics.device_9,20257
2026-01-01 12:28:31 UTC,view,5196,30006,electronics.device_6,20391
2026-01-01 12:28:34 UTC,view,5046,30006,electronics.device_6,20250
2026-01-01 12:28:41 UTC,view,5133,30003,electronics.device_3,20288
2026-01-01 12:28:51 UTC,view,5176,30006,electronics.device_6,20125
2026-01-01 12:28:53 UTC,view,1011,30001,electronics.device_1,20166
2026-01-01 12:29:03 UTC,view,1020,30000,electronics.device_0,20212
2026-01-01 12:29:10 UTC,view,1012,30002,electronics.device_2,20165
2026-01-01 12:29:16 UTC,view,5104,30004,electronics.device_4,20395
2026-01-01 12:29:21 UTC,purchase,1011,30001,electronics.device_1,20316
2026-01-01 12:29:29 UTC,view,5119,30009,electronics.device_9,20023
2026-01-01 12:29:33 UTC,view,1002,30002,electronics.device_2,20080
2026-01-01 12:29:35 UTC,view,1007,30007,electronics.device_7,20125
2026-01-01 12:29:45 UTC,cart,1000,30000,electronics.device_0,20420
2026-01-01 12:29:50 UTC,view,1007,30007,electronics.device_7,20412
2026-01-01 12:29:52 UTC,view,1006,30006,electronics.device_6,20012
2026-01-01 12:29:58 UTC,view,1007,30007,electronics.device_7,20109
2026-01-01 12:30:02 UTC,view,5079,30009,electronics.device_9,20133
2026-01-01 12:30:11 UTC,view,5047,30007,electronics.device_7,20073
2026-01-01 12:30:12 UTC,view,1017,30007,electronics.device_7,20340
2026-01-01 12:30:21 UTC,view,1022,30002,electronics.device_2,20031
2026-01-01 12:30:26 UTC,view,1002,30002,electronics.device_2,20317
2026-01-01 12:30:31 UTC,view,1002,30002,electronics.device_2,20484
2026-01-01 12:30:32 UTC,view,1009,30009,electronics.device_9,20139
2026-01-01 12:30:38 UTC,view,1005,30005,electronics.device_5,20445
2026-01-01 12:30:45 UTC,purchase,1018,30008,electronics.device_8,20261
2026-01-01 12:30:47 UTC,view,1011,30001,electronics.device_1,20306
2026-01-01 12:30:56 UTC,view,1020,30000,electronics.device_0,20257
2026-01-01 12:31:04 UTC,cart,5087,30007,electronics.device_7,20012
2026-01-01 12:31:05 UTC,cart,1001,30001,electronics.device_1,20157
2026-01-01 12:31:11 UTC,view,5050,30000,electronics.device_0,20081
2026-01-01 12:31:12 UTC,view,1002,30002,electronics.device_2,20182
2026-01-01 12:31:17 UTC,purchase,1020,30000,electronics.device_0,20257
2026-01-01 12:31:22 UTC,view,1006,30006,electronics.device_6,20450
2026-01-01 12:31:29 UTC,cart,1015,30005,electronics.device_5,20486
2026-01-01 12:31:34 UTC,view,1015,30005,electronics.device_5,20460
2026-01-01 12:31:41 UTC,view,5136,30006,electronics.device_6,20374
2026-01-01 12:31:48 UTC,purchase,5066,30006,electronics.device_6,20314
2026-01-01 12:31:52 UTC,view,5013,30003,electronics.device_3,20079
2026-01-01 12:31:59 UTC,cart,1009,30009,electronics.device_9,20169
2026-01-01 12:32:07 UTC,view,5077,30007,electronics.device_7,20335
2026-01-01 12:32:10 UTC,view,5097,30007,electronics.device_7,20410
2026-01-01 12:32:14 UTC,view,1020,30000,electronics.device_0,20362
2026-01-01 12:32:23 UTC,view,1019,30009,electronics.device_9,20466
2026-01-01 12:32:26 UTC,cart,5135,30005,electronics.device_5,20470
2026-01-01 12:32:29 UTC,view,1012,30002,electronics.device_2,20273
2026-01-01 12:32:31 UTC,view,1019,30009,electronics.device_9,20451
2026-01-01 12:32:34 UTC,view,5172,30002,electronics.device_2,20164
2026-01-01 12:32:41 UTC,view,5010,30000,electronics.device_0,20382
2026-01-01 12:32:46 UTC,view,1002,30002,electronics.device_2,20055
2026-01-01 12:32:49 UTC,view,1019,30009,electronics.device_9,20314
2026-01-01 12:32:59 UTC,view,1011,30001,electronics.device_1,20314
2026-01-01 12:33:03 UTC,view,5105,30005,electronics.device_5,20352
2026-01-01 12:33:04 UTC,view,1008,30008,electronics.device_8,20400
2026-01-01 12:33:12 UTC,view,1018,30008,electronics.device_8,20310
2026-01-01 12:33:20 UTC,view,5164,30004,electronics.device_4,20095
2026-01-01 12:33:27 UTC,view,5051,30001,electronics.device_1,20084
2026-01-01 12:33:31 UTC,view,1015,30005,electronics.device_5,20392
2026-01-01 12:33:32 UTC,purchase,1013,30003,electronics.device_3,20114
2026-01-01 12:33:36 UTC,view,5187,30007,electronics.device_7,20091
2026-01-01 12:33:44 UTC,view,5115,30005,electronics.device_5,20167
2026-01-01 12:33:52 UTC,view,1001,30001,electronics.device_1,20398
2026-01-01 12:33:53 UTC,view,5111,30001,electronics.device_1,20195
2026-01-01 12:33:59 UTC,view,5001,30001,electronics.device_1,20381
2026-01-01 12:34:09 UTC,view,5104,30004,electronics.device_4,20329
2026-01-01 12:34:10 UTC,view,5066,30006,electronics.device_6,20234
2026-01-01 12:34:11 UTC,view,1000,30000,electronics.device_0,20203
2026-01-01 12:34:12 UTC,view,5085,30005,electronics.device_5,20392
2026-01-01 12:34:13 UTC,view,1022,30002,electronics.device_2,20204
2026-01-01 12:34:18 UTC,view,5196,30006,electronics.device_6,20237
2026-01-01 12:34:21 UTC,view,5016,30006,electronics.device_6,20471
2026-01-01 12:34:22 UTC,view,5153,30003,electronics.device_3,20073
2026-01-01 12:34:30 UTC,view,5130,30000,electronics.device_0,20370
2026-01-01 12:34:39 UTC,view,1007,30007,electronics.device_7,20300
2026-01-01 12:34:48 UTC,view,1019,30009,electronics.device_9,20166
